layer,neuron,query,drop_mean,drop_zero,label
20,339,where does kfc get their chicken in south africa,1,1,animals
20,344,where does kfc get their chicken in south africa,1,1,animals
20,346,where does kfc get their chicken in south africa,1,1,animals
20,359,where does kfc get their chicken in south africa,1,1,animals
20,360,where does kfc get their chicken in south africa,1,1,animals
20,365,where does kfc get their chicken in south africa,1,1,animals
20,374,where does kfc get their chicken in south africa,1,1,animals
20,378,where does kfc get their chicken in south africa,1,1,animals
20,380,where does kfc get their chicken in south africa,1,1,animals
20,384,where does kfc get their chicken in south africa,1,1,animals
20,388,where does kfc get their chicken in south africa,1,1,animals
20,389,where does kfc get their chicken in south africa,1,1,animals
20,390,where does kfc get their chicken in south africa,1,1,animals
20,394,where does kfc get their chicken in south africa,1,1,animals
20,403,where does kfc get their chicken in south africa,1,0,animals
20,411,where does kfc get their chicken in south africa,1,1,animals
20,419,where does kfc get their chicken in south africa,1,0,animals
20,420,where does kfc get their chicken in south africa,1,0,animals
20,422,where does kfc get their chicken in south africa,1,1,animals
20,424,where does kfc get their chicken in south africa,1,1,animals
20,425,where does kfc get their chicken in south africa,0,1,animals
20,428,where does kfc get their chicken in south africa,1,1,animals
20,435,where does kfc get their chicken in south africa,1,1,animals
20,436,where does kfc get their chicken in south africa,1,1,animals
20,441,where does kfc get their chicken in south africa,0,1,animals
20,442,where does kfc get their chicken in south africa,1,1,animals
20,444,where does kfc get their chicken in south africa,1,1,animals
20,445,where does kfc get their chicken in south africa,1,1,animals
20,446,where does kfc get their chicken in south africa,1,1,animals
20,447,where does kfc get their chicken in south africa,1,1,animals
20,450,where does kfc get their chicken in south africa,1,1,animals
20,452,where does kfc get their chicken in south africa,1,1,animals
20,456,where does kfc get their chicken in south africa,1,1,animals
20,462,where does kfc get their chicken in south africa,1,1,animals
20,464,where does kfc get their chicken in south africa,1,0,animals
20,467,where does kfc get their chicken in south africa,1,1,animals
20,470,where does kfc get their chicken in south africa,1,1,animals
20,474,where does kfc get their chicken in south africa,1,1,animals
20,478,where does kfc get their chicken in south africa,1,1,animals
20,481,where does kfc get their chicken in south africa,1,1,animals
20,491,where does kfc get their chicken in south africa,0,1,animals
20,493,where does kfc get their chicken in south africa,1,1,animals
20,497,where does kfc get their chicken in south africa,0,1,animals
20,499,where does kfc get their chicken in south africa,1,1,animals
20,500,where does kfc get their chicken in south africa,1,1,animals
20,502,where does kfc get their chicken in south africa,1,1,animals
20,505,where does kfc get their chicken in south africa,1,0,animals
20,509,where does kfc get their chicken in south africa,1,1,animals
20,514,where does kfc get their chicken in south africa,1,0,animals
20,515,where does kfc get their chicken in south africa,1,0,animals
20,516,where does kfc get their chicken in south africa,0,1,animals
20,521,where does kfc get their chicken in south africa,1,1,animals
20,533,where does kfc get their chicken in south africa,1,1,animals
20,534,where does kfc get their chicken in south africa,1,1,animals
20,545,where does kfc get their chicken in south africa,1,1,animals
20,547,where does kfc get their chicken in south africa,1,1,animals
20,550,where does kfc get their chicken in south africa,0,1,animals
20,556,where does kfc get their chicken in south africa,0,1,animals
20,561,where does kfc get their chicken in south africa,1,1,animals
20,566,where does kfc get their chicken in south africa,1,1,animals
20,570,where does kfc get their chicken in south africa,1,1,animals
20,571,where does kfc get their chicken in south africa,1,1,animals
20,574,where does kfc get their chicken in south africa,1,1,animals
20,575,where does kfc get their chicken in south africa,1,1,animals
20,577,where does kfc get their chicken in south africa,1,1,animals
20,579,where does kfc get their chicken in south africa,1,1,animals
20,580,where does kfc get their chicken in south africa,1,1,animals
20,589,where does kfc get their chicken in south africa,0,1,animals
20,592,where does kfc get their chicken in south africa,1,1,animals
20,593,where does kfc get their chicken in south africa,1,0,animals
20,597,where does kfc get their chicken in south africa,1,0,animals
20,606,where does kfc get their chicken in south africa,0,1,animals
20,612,where does kfc get their chicken in south africa,1,1,animals
20,614,where does kfc get their chicken in south africa,1,1,animals
20,615,where does kfc get their chicken in south africa,1,1,animals
20,626,where does kfc get their chicken in south africa,0,1,animals
20,627,where does kfc get their chicken in south africa,1,1,animals
20,636,where does kfc get their chicken in south africa,0,1,animals
20,658,where does kfc get their chicken in south africa,0,1,animals
20,665,where does kfc get their chicken in south africa,1,1,animals
20,667,where does kfc get their chicken in south africa,1,1,animals
20,669,where does kfc get their chicken in south africa,1,1,animals
20,670,where does kfc get their chicken in south africa,1,0,animals
20,680,where does kfc get their chicken in south africa,1,1,animals
20,682,where does kfc get their chicken in south africa,0,1,animals
20,683,where does kfc get their chicken in south africa,1,1,animals
20,685,where does kfc get their chicken in south africa,1,1,animals
20,688,where does kfc get their chicken in south africa,1,1,animals
20,695,where does kfc get their chicken in south africa,1,1,animals
20,703,where does kfc get their chicken in south africa,1,1,animals
20,710,where does kfc get their chicken in south africa,0,1,animals
20,714,where does kfc get their chicken in south africa,1,1,animals
20,715,where does kfc get their chicken in south africa,1,0,animals
20,716,where does kfc get their chicken in south africa,1,1,animals
20,718,where does kfc get their chicken in south africa,1,1,animals
20,722,where does kfc get their chicken in south africa,1,1,animals
20,725,where does kfc get their chicken in south africa,1,1,animals
20,738,where does kfc get their chicken in south africa,1,1,animals
20,739,where does kfc get their chicken in south africa,1,1,animals
20,740,where does kfc get their chicken in south africa,1,1,animals
20,741,where does kfc get their chicken in south africa,1,1,animals
20,742,where does kfc get their chicken in south africa,1,1,animals
20,743,where does kfc get their chicken in south africa,1,1,animals
20,757,where does kfc get their chicken in south africa,0,1,animals
20,762,where does kfc get their chicken in south africa,1,1,animals
20,763,where does kfc get their chicken in south africa,1,1,animals
20,769,where does kfc get their chicken in south africa,0,1,animals
20,771,where does kfc get their chicken in south africa,1,1,animals
20,777,where does kfc get their chicken in south africa,1,1,animals
20,778,where does kfc get their chicken in south africa,1,1,animals
20,779,where does kfc get their chicken in south africa,1,1,animals
20,781,where does kfc get their chicken in south africa,1,1,animals
20,783,where does kfc get their chicken in south africa,1,0,animals
20,786,where does kfc get their chicken in south africa,1,1,animals
20,792,where does kfc get their chicken in south africa,1,1,animals
20,800,where does kfc get their chicken in south africa,0,1,animals
20,802,where does kfc get their chicken in south africa,1,0,animals
20,803,where does kfc get their chicken in south africa,1,1,animals
20,804,where does kfc get their chicken in south africa,1,1,animals
20,808,where does kfc get their chicken in south africa,1,1,animals
20,810,where does kfc get their chicken in south africa,1,1,animals
20,814,where does kfc get their chicken in south africa,1,1,animals
20,815,where does kfc get their chicken in south africa,1,1,animals
20,825,where does kfc get their chicken in south africa,0,1,animals
20,830,where does kfc get their chicken in south africa,0,1,animals
20,831,where does kfc get their chicken in south africa,1,1,animals
20,836,where does kfc get their chicken in south africa,0,1,animals
20,837,where does kfc get their chicken in south africa,1,0,animals
20,840,where does kfc get their chicken in south africa,1,1,animals
20,841,where does kfc get their chicken in south africa,1,1,animals
20,842,where does kfc get their chicken in south africa,1,1,animals
20,845,where does kfc get their chicken in south africa,1,1,animals
20,847,where does kfc get their chicken in south africa,1,1,animals
20,850,where does kfc get their chicken in south africa,1,1,animals
20,857,where does kfc get their chicken in south africa,1,0,animals
20,858,where does kfc get their chicken in south africa,1,1,animals
20,864,where does kfc get their chicken in south africa,1,1,animals
20,866,where does kfc get their chicken in south africa,1,1,animals
20,867,where does kfc get their chicken in south africa,1,1,animals
20,868,where does kfc get their chicken in south africa,1,1,animals
20,871,where does kfc get their chicken in south africa,1,1,animals
20,874,where does kfc get their chicken in south africa,1,1,animals
20,875,where does kfc get their chicken in south africa,0,1,animals
20,876,where does kfc get their chicken in south africa,1,1,animals
20,891,where does kfc get their chicken in south africa,1,1,animals
20,892,where does kfc get their chicken in south africa,1,1,animals
20,894,where does kfc get their chicken in south africa,1,1,animals
20,900,where does kfc get their chicken in south africa,1,1,animals
20,903,where does kfc get their chicken in south africa,1,1,animals
20,904,where does kfc get their chicken in south africa,1,1,animals
20,913,where does kfc get their chicken in south africa,1,1,animals
20,925,where does kfc get their chicken in south africa,1,1,animals
20,929,where does kfc get their chicken in south africa,1,1,animals
20,930,where does kfc get their chicken in south africa,1,1,animals
20,931,where does kfc get their chicken in south africa,1,1,animals
20,945,where does kfc get their chicken in south africa,1,1,animals
20,946,where does kfc get their chicken in south africa,1,1,animals
20,954,where does kfc get their chicken in south africa,1,1,animals
20,955,where does kfc get their chicken in south africa,0,1,animals
20,964,where does kfc get their chicken in south africa,1,1,animals
20,970,where does kfc get their chicken in south africa,1,1,animals
20,972,where does kfc get their chicken in south africa,1,1,animals
20,975,where does kfc get their chicken in south africa,1,1,animals
20,976,where does kfc get their chicken in south africa,1,1,animals
20,979,where does kfc get their chicken in south africa,1,1,animals
20,980,where does kfc get their chicken in south africa,1,0,animals
20,981,where does kfc get their chicken in south africa,1,1,animals
20,982,where does kfc get their chicken in south africa,0,1,animals
20,984,where does kfc get their chicken in south africa,1,1,animals
20,986,where does kfc get their chicken in south africa,1,1,animals
20,987,where does kfc get their chicken in south africa,1,1,animals
20,992,where does kfc get their chicken in south africa,1,1,animals
20,997,where does kfc get their chicken in south africa,1,1,animals
20,998,where does kfc get their chicken in south africa,1,1,animals
20,1002,where does kfc get their chicken in south africa,1,1,animals
20,1007,where does kfc get their chicken in south africa,1,1,animals
20,1008,where does kfc get their chicken in south africa,1,1,animals
20,1012,where does kfc get their chicken in south africa,1,1,animals
20,1014,where does kfc get their chicken in south africa,1,1,animals
20,1016,where does kfc get their chicken in south africa,1,1,animals
20,1017,where does kfc get their chicken in south africa,1,1,animals
20,1022,where does kfc get their chicken in south africa,0,1,animals
20,1023,where does kfc get their chicken in south africa,1,1,animals
20,19,what factors helped the european economy to expand in the high middle ages,0,1,history
20,658,what factors helped the european economy to expand in the high middle ages,0,1,history
20,813,what factors helped the european economy to expand in the high middle ages,0,1,history
20,905,what factors helped the european economy to expand in the high middle ages,1,1,history
20,928,what factors helped the european economy to expand in the high middle ages,0,1,history
20,1,uncle kracker it's good to be me,1,1,music
20,7,uncle kracker it's good to be me,1,1,music
20,18,uncle kracker it's good to be me,0,1,music
20,19,uncle kracker it's good to be me,1,1,music
20,26,uncle kracker it's good to be me,0,1,music
20,27,uncle kracker it's good to be me,0,1,music
20,28,uncle kracker it's good to be me,1,0,music
20,33,uncle kracker it's good to be me,0,1,music
20,34,uncle kracker it's good to be me,0,1,music
20,41,uncle kracker it's good to be me,1,0,music
20,44,uncle kracker it's good to be me,0,1,music
20,49,uncle kracker it's good to be me,1,1,music
20,50,uncle kracker it's good to be me,1,1,music
20,53,uncle kracker it's good to be me,1,1,music
20,54,uncle kracker it's good to be me,1,1,music
20,60,uncle kracker it's good to be me,1,1,music
20,78,uncle kracker it's good to be me,1,1,music
20,84,uncle kracker it's good to be me,1,1,music
20,87,uncle kracker it's good to be me,1,1,music
20,88,uncle kracker it's good to be me,1,1,music
20,90,uncle kracker it's good to be me,0,1,music
20,96,uncle kracker it's good to be me,0,1,music
20,99,uncle kracker it's good to be me,1,0,music
20,110,uncle kracker it's good to be me,1,1,music
20,115,uncle kracker it's good to be me,1,0,music
20,116,uncle kracker it's good to be me,1,1,music
20,117,uncle kracker it's good to be me,1,1,music
20,124,uncle kracker it's good to be me,1,1,music
20,129,uncle kracker it's good to be me,1,1,music
20,130,uncle kracker it's good to be me,1,1,music
20,131,uncle kracker it's good to be me,1,1,music
20,132,uncle kracker it's good to be me,1,1,music
20,139,uncle kracker it's good to be me,0,1,music
20,141,uncle kracker it's good to be me,1,1,music
20,142,uncle kracker it's good to be me,1,0,music
20,146,uncle kracker it's good to be me,1,1,music
20,149,uncle kracker it's good to be me,1,1,music
20,156,uncle kracker it's good to be me,0,1,music
20,161,uncle kracker it's good to be me,1,0,music
20,162,uncle kracker it's good to be me,1,1,music
20,173,uncle kracker it's good to be me,1,1,music
20,178,uncle kracker it's good to be me,1,1,music
20,187,uncle kracker it's good to be me,1,0,music
20,191,uncle kracker it's good to be me,1,1,music
20,201,uncle kracker it's good to be me,1,1,music
20,203,uncle kracker it's good to be me,1,0,music
20,222,uncle kracker it's good to be me,1,1,music
20,224,uncle kracker it's good to be me,0,1,music
20,230,uncle kracker it's good to be me,1,1,music
20,238,uncle kracker it's good to be me,1,1,music
20,239,uncle kracker it's good to be me,1,1,music
20,241,uncle kracker it's good to be me,1,1,music
20,246,uncle kracker it's good to be me,1,1,music
20,255,uncle kracker it's good to be me,1,1,music
20,276,uncle kracker it's good to be me,1,1,music
20,280,uncle kracker it's good to be me,1,0,music
20,285,uncle kracker it's good to be me,1,1,music
20,294,uncle kracker it's good to be me,0,1,music
20,324,uncle kracker it's good to be me,1,1,music
20,335,uncle kracker it's good to be me,0,1,music
20,336,uncle kracker it's good to be me,1,1,music
20,341,uncle kracker it's good to be me,1,1,music
20,348,uncle kracker it's good to be me,0,1,music
20,363,uncle kracker it's good to be me,1,1,music
20,373,uncle kracker it's good to be me,1,1,music
20,383,uncle kracker it's good to be me,1,1,music
20,388,uncle kracker it's good to be me,1,1,music
20,393,uncle kracker it's good to be me,1,1,music
20,394,uncle kracker it's good to be me,1,1,music
20,398,uncle kracker it's good to be me,1,0,music
20,401,uncle kracker it's good to be me,1,1,music
20,411,uncle kracker it's good to be me,0,1,music
20,425,uncle kracker it's good to be me,1,1,music
20,434,uncle kracker it's good to be me,1,1,music
20,436,uncle kracker it's good to be me,1,1,music
20,438,uncle kracker it's good to be me,1,1,music
20,440,uncle kracker it's good to be me,1,1,music
20,441,uncle kracker it's good to be me,1,1,music
20,445,uncle kracker it's good to be me,1,1,music
20,447,uncle kracker it's good to be me,0,1,music
20,454,uncle kracker it's good to be me,1,1,music
20,458,uncle kracker it's good to be me,1,1,music
20,466,uncle kracker it's good to be me,0,1,music
20,467,uncle kracker it's good to be me,1,1,music
20,472,uncle kracker it's good to be me,0,1,music
20,476,uncle kracker it's good to be me,1,1,music
20,479,uncle kracker it's good to be me,0,1,music
20,483,uncle kracker it's good to be me,1,0,music
20,484,uncle kracker it's good to be me,1,1,music
20,485,uncle kracker it's good to be me,1,1,music
20,486,uncle kracker it's good to be me,1,1,music
20,487,uncle kracker it's good to be me,1,1,music
20,498,uncle kracker it's good to be me,0,1,music
20,500,uncle kracker it's good to be me,1,1,music
20,504,uncle kracker it's good to be me,1,1,music
20,507,uncle kracker it's good to be me,1,0,music
20,511,uncle kracker it's good to be me,1,1,music
20,528,uncle kracker it's good to be me,1,1,music
20,537,uncle kracker it's good to be me,1,1,music
20,547,uncle kracker it's good to be me,0,1,music
20,553,uncle kracker it's good to be me,1,1,music
20,557,uncle kracker it's good to be me,1,1,music
20,562,uncle kracker it's good to be me,1,1,music
20,567,uncle kracker it's good to be me,0,1,music
20,570,uncle kracker it's good to be me,1,1,music
20,582,uncle kracker it's good to be me,1,0,music
20,585,uncle kracker it's good to be me,0,1,music
20,601,uncle kracker it's good to be me,1,1,music
20,604,uncle kracker it's good to be me,1,0,music
20,610,uncle kracker it's good to be me,1,1,music
20,615,uncle kracker it's good to be me,1,1,music
20,630,uncle kracker it's good to be me,1,1,music
20,631,uncle kracker it's good to be me,1,1,music
20,633,uncle kracker it's good to be me,0,1,music
20,639,uncle kracker it's good to be me,1,1,music
20,641,uncle kracker it's good to be me,0,1,music
20,648,uncle kracker it's good to be me,1,1,music
20,656,uncle kracker it's good to be me,1,0,music
20,661,uncle kracker it's good to be me,1,1,music
20,662,uncle kracker it's good to be me,1,1,music
20,674,uncle kracker it's good to be me,0,1,music
20,675,uncle kracker it's good to be me,0,1,music
20,683,uncle kracker it's good to be me,1,1,music
20,686,uncle kracker it's good to be me,1,1,music
20,687,uncle kracker it's good to be me,1,1,music
20,688,uncle kracker it's good to be me,1,1,music
20,697,uncle kracker it's good to be me,1,1,music
20,712,uncle kracker it's good to be me,1,0,music
20,715,uncle kracker it's good to be me,1,1,music
20,717,uncle kracker it's good to be me,1,1,music
20,726,uncle kracker it's good to be me,1,1,music
20,727,uncle kracker it's good to be me,1,1,music
20,731,uncle kracker it's good to be me,0,1,music
20,737,uncle kracker it's good to be me,1,1,music
20,738,uncle kracker it's good to be me,1,1,music
20,739,uncle kracker it's good to be me,1,1,music
20,740,uncle kracker it's good to be me,1,1,music
20,746,uncle kracker it's good to be me,1,1,music
20,749,uncle kracker it's good to be me,1,1,music
20,753,uncle kracker it's good to be me,1,0,music
20,763,uncle kracker it's good to be me,1,1,music
20,765,uncle kracker it's good to be me,1,1,music
20,766,uncle kracker it's good to be me,0,1,music
20,768,uncle kracker it's good to be me,1,1,music
20,781,uncle kracker it's good to be me,1,1,music
20,798,uncle kracker it's good to be me,1,1,music
20,800,uncle kracker it's good to be me,1,1,music
20,801,uncle kracker it's good to be me,1,0,music
20,809,uncle kracker it's good to be me,1,1,music
20,810,uncle kracker it's good to be me,1,1,music
20,829,uncle kracker it's good to be me,1,1,music
20,832,uncle kracker it's good to be me,1,0,music
20,837,uncle kracker it's good to be me,1,1,music
20,838,uncle kracker it's good to be me,0,1,music
20,844,uncle kracker it's good to be me,1,1,music
20,865,uncle kracker it's good to be me,1,1,music
20,867,uncle kracker it's good to be me,1,1,music
20,878,uncle kracker it's good to be me,1,1,music
20,881,uncle kracker it's good to be me,1,1,music
20,883,uncle kracker it's good to be me,1,1,music
20,889,uncle kracker it's good to be me,1,1,music
20,890,uncle kracker it's good to be me,1,1,music
20,897,uncle kracker it's good to be me,1,1,music
20,900,uncle kracker it's good to be me,0,1,music
20,902,uncle kracker it's good to be me,0,1,music
20,912,uncle kracker it's good to be me,1,1,music
20,931,uncle kracker it's good to be me,1,1,music
20,934,uncle kracker it's good to be me,0,1,music
20,948,uncle kracker it's good to be me,1,0,music
20,950,uncle kracker it's good to be me,1,1,music
20,951,uncle kracker it's good to be me,1,0,music
20,957,uncle kracker it's good to be me,0,1,music
20,962,uncle kracker it's good to be me,1,1,music
20,968,uncle kracker it's good to be me,1,1,music
20,972,uncle kracker it's good to be me,1,0,music
20,983,uncle kracker it's good to be me,1,1,music
20,984,uncle kracker it's good to be me,1,0,music
20,985,uncle kracker it's good to be me,1,1,music
20,988,uncle kracker it's good to be me,1,1,music
20,997,uncle kracker it's good to be me,1,1,music
20,998,uncle kracker it's good to be me,1,1,music
20,1000,uncle kracker it's good to be me,1,1,music
20,1007,uncle kracker it's good to be me,1,0,music
20,1020,uncle kracker it's good to be me,1,1,music
20,16,who plays candace on the haves and have nots,1,0,music
20,44,who plays candace on the haves and have nots,0,1,music
20,153,who plays candace on the haves and have nots,1,1,music
20,184,who plays candace on the haves and have nots,0,1,music
20,188,who plays candace on the haves and have nots,1,1,music
20,196,who plays candace on the haves and have nots,0,1,music
20,217,who plays candace on the haves and have nots,0,1,music
20,238,who plays candace on the haves and have nots,1,1,music
20,250,who plays candace on the haves and have nots,1,1,music
20,271,who plays candace on the haves and have nots,1,1,music
20,274,who plays candace on the haves and have nots,0,1,music
20,276,who plays candace on the haves and have nots,1,1,music
20,285,who plays candace on the haves and have nots,1,1,music
20,286,who plays candace on the haves and have nots,1,1,music
20,291,who plays candace on the haves and have nots,0,1,music
20,308,who plays candace on the haves and have nots,1,1,music
20,412,who plays candace on the haves and have nots,1,1,music
20,429,who plays candace on the haves and have nots,1,0,music
20,435,who plays candace on the haves and have nots,1,1,music
20,437,who plays candace on the haves and have nots,1,1,music
20,457,who plays candace on the haves and have nots,1,1,music
20,500,who plays candace on the haves and have nots,0,1,music
20,559,who plays candace on the haves and have nots,0,1,music
20,565,who plays candace on the haves and have nots,1,0,music
20,570,who plays candace on the haves and have nots,1,1,music
20,581,who plays candace on the haves and have nots,0,1,music
20,600,who plays candace on the haves and have nots,0,1,music
20,727,who plays candace on the haves and have nots,1,1,music
20,746,who plays candace on the haves and have nots,1,1,music
20,757,who plays candace on the haves and have nots,1,1,music
20,771,who plays candace on the haves and have nots,1,0,music
20,809,who plays candace on the haves and have nots,0,1,music
20,858,who plays candace on the haves and have nots,1,1,music
20,859,who plays candace on the haves and have nots,1,1,music
20,904,who plays candace on the haves and have nots,1,1,music
20,944,who plays candace on the haves and have nots,0,1,music
20,956,who plays candace on the haves and have nots,1,1,music
20,970,who plays candace on the haves and have nots,1,1,music
20,1021,who plays candace on the haves and have nots,1,0,music
20,167,who played rocky's son in the rocky movies,0,1,film_tv
20,446,who played rocky's son in the rocky movies,1,1,film_tv
20,688,who played rocky's son in the rocky movies,0,1,film_tv
20,499,where can oxygen be found in the world,0,1,environment
20,771,where does 13 reasons why take place netflix,0,1,film_tv
20,189,when did the granite mountain hotshots get certified,0,1,sports
20,771,who said i'll gladly pay you tuesday,1,0,finance
20,58,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
20,183,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
20,308,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
20,470,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
20,506,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
20,771,where does cleavage of the peptide bond by chymotrypsin occur,1,0,chemistry
20,24,what is the full form of ib board,1,1,technology
20,144,what is the full form of ib board,1,1,technology
20,379,what is the full form of ib board,0,1,technology
20,517,what is the full form of ib board,1,0,technology
20,581,what is the full form of ib board,0,1,technology
20,143,how many seasons of goliath are there on amazon,1,1,film_tv
20,171,how many seasons of goliath are there on amazon,1,1,film_tv
20,254,how many seasons of goliath are there on amazon,1,1,film_tv
20,273,how many seasons of goliath are there on amazon,0,1,film_tv
20,421,how many seasons of goliath are there on amazon,1,1,film_tv
20,446,how many seasons of goliath are there on amazon,1,1,film_tv
20,499,how many seasons of goliath are there on amazon,0,1,film_tv
20,607,how many seasons of goliath are there on amazon,1,1,film_tv
20,658,how many seasons of goliath are there on amazon,0,1,film_tv
20,660,how many seasons of goliath are there on amazon,0,1,film_tv
20,707,how many seasons of goliath are there on amazon,1,1,film_tv
20,719,how many seasons of goliath are there on amazon,1,1,film_tv
20,763,how many seasons of goliath are there on amazon,1,1,film_tv
20,787,how many seasons of goliath are there on amazon,1,0,film_tv
20,822,how many seasons of goliath are there on amazon,1,1,film_tv
20,75,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,150,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,238,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,286,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,350,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,408,what factors contributed to allied success in africa and italy during the second world war,1,0,history
20,445,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,505,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,514,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,542,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,578,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,589,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,689,what factors contributed to allied success in africa and italy during the second world war,1,0,history
20,712,what factors contributed to allied success in africa and italy during the second world war,1,1,history
20,741,what factors contributed to allied success in africa and italy during the second world war,1,0,history
20,757,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,938,what factors contributed to allied success in africa and italy during the second world war,0,1,history
20,3,converting stereo signal to mono signal is called,0,1,technology
20,25,converting stereo signal to mono signal is called,1,1,technology
20,31,converting stereo signal to mono signal is called,1,1,technology
20,38,converting stereo signal to mono signal is called,1,1,technology
20,56,converting stereo signal to mono signal is called,1,1,technology
20,68,converting stereo signal to mono signal is called,1,1,technology
20,70,converting stereo signal to mono signal is called,1,1,technology
20,148,converting stereo signal to mono signal is called,1,1,technology
20,160,converting stereo signal to mono signal is called,1,1,technology
20,197,converting stereo signal to mono signal is called,1,1,technology
20,200,converting stereo signal to mono signal is called,1,0,technology
20,208,converting stereo signal to mono signal is called,1,1,technology
20,210,converting stereo signal to mono signal is called,1,0,technology
20,221,converting stereo signal to mono signal is called,1,1,technology
20,235,converting stereo signal to mono signal is called,1,1,technology
20,238,converting stereo signal to mono signal is called,1,1,technology
20,273,converting stereo signal to mono signal is called,0,1,technology
20,283,converting stereo signal to mono signal is called,1,1,technology
20,296,converting stereo signal to mono signal is called,1,1,technology
20,315,converting stereo signal to mono signal is called,0,1,technology
20,316,converting stereo signal to mono signal is called,1,1,technology
20,318,converting stereo signal to mono signal is called,1,0,technology
20,344,converting stereo signal to mono signal is called,1,0,technology
20,352,converting stereo signal to mono signal is called,1,0,technology
20,354,converting stereo signal to mono signal is called,1,1,technology
20,360,converting stereo signal to mono signal is called,0,1,technology
20,387,converting stereo signal to mono signal is called,0,1,technology
20,397,converting stereo signal to mono signal is called,1,1,technology
20,398,converting stereo signal to mono signal is called,1,1,technology
20,410,converting stereo signal to mono signal is called,1,1,technology
20,430,converting stereo signal to mono signal is called,1,1,technology
20,431,converting stereo signal to mono signal is called,1,1,technology
20,451,converting stereo signal to mono signal is called,1,1,technology
20,467,converting stereo signal to mono signal is called,1,1,technology
20,483,converting stereo signal to mono signal is called,1,1,technology
20,486,converting stereo signal to mono signal is called,1,1,technology
20,490,converting stereo signal to mono signal is called,1,1,technology
20,521,converting stereo signal to mono signal is called,1,1,technology
20,532,converting stereo signal to mono signal is called,0,1,technology
20,559,converting stereo signal to mono signal is called,0,1,technology
20,560,converting stereo signal to mono signal is called,0,1,technology
20,581,converting stereo signal to mono signal is called,1,1,technology
20,585,converting stereo signal to mono signal is called,1,1,technology
20,603,converting stereo signal to mono signal is called,0,1,technology
20,605,converting stereo signal to mono signal is called,1,1,technology
20,636,converting stereo signal to mono signal is called,1,1,technology
20,644,converting stereo signal to mono signal is called,1,1,technology
20,699,converting stereo signal to mono signal is called,1,1,technology
20,709,converting stereo signal to mono signal is called,1,1,technology
20,730,converting stereo signal to mono signal is called,1,1,technology
20,741,converting stereo signal to mono signal is called,1,0,technology
20,757,converting stereo signal to mono signal is called,1,1,technology
20,760,converting stereo signal to mono signal is called,1,1,technology
20,793,converting stereo signal to mono signal is called,1,1,technology
20,826,converting stereo signal to mono signal is called,0,1,technology
20,838,converting stereo signal to mono signal is called,1,1,technology
20,865,converting stereo signal to mono signal is called,0,1,technology
20,879,converting stereo signal to mono signal is called,1,1,technology
20,880,converting stereo signal to mono signal is called,1,1,technology
20,883,converting stereo signal to mono signal is called,1,1,technology
20,905,converting stereo signal to mono signal is called,1,1,technology
20,951,converting stereo signal to mono signal is called,1,1,technology
20,956,converting stereo signal to mono signal is called,1,0,technology
20,973,converting stereo signal to mono signal is called,1,1,technology
20,984,converting stereo signal to mono signal is called,1,1,technology
20,996,converting stereo signal to mono signal is called,1,1,technology
20,1023,converting stereo signal to mono signal is called,1,1,technology
20,99,coldplay song i will try to fix you,1,0,music
20,103,coldplay song i will try to fix you,1,1,music
20,104,coldplay song i will try to fix you,1,1,music
20,165,coldplay song i will try to fix you,0,1,music
20,195,coldplay song i will try to fix you,1,0,music
20,344,coldplay song i will try to fix you,1,1,music
20,352,coldplay song i will try to fix you,1,1,music
20,365,coldplay song i will try to fix you,1,1,music
20,446,coldplay song i will try to fix you,1,1,music
20,483,coldplay song i will try to fix you,1,1,music
20,493,coldplay song i will try to fix you,0,1,music
20,505,coldplay song i will try to fix you,0,1,music
20,626,coldplay song i will try to fix you,1,0,music
20,631,coldplay song i will try to fix you,1,0,music
20,658,coldplay song i will try to fix you,0,1,music
20,663,coldplay song i will try to fix you,1,0,music
20,712,coldplay song i will try to fix you,0,1,music
20,800,coldplay song i will try to fix you,0,1,music
20,836,coldplay song i will try to fix you,0,1,music
20,857,coldplay song i will try to fix you,0,1,music
20,867,coldplay song i will try to fix you,1,1,music
20,874,coldplay song i will try to fix you,1,1,music
20,930,coldplay song i will try to fix you,1,1,music
20,973,coldplay song i will try to fix you,1,0,music
20,161,when did chicano studies become major studies programs on college campuses,1,1,education
20,257,when did chicano studies become major studies programs on college campuses,1,1,education
20,262,when did chicano studies become major studies programs on college campuses,1,1,education
